Sistema de Informa��es Hidrol�gicas
Vers�o Web 3.0
� 2018 Ag�ncia Nacional de �guas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluvi�metro, 2 = Pluvi�grafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restri��es da consulta:
C�digo da Esta��o:01036013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1036013;1;01/06/1976;1;28,5;164,0;27;25;1;1;0;1243,19995117188;1;0,1;1,7;7,5;4,9;2,3;0,5;12,5;0,0;0,0;9,2;3,0;1,0;3,0;0,8;0,0;0,3;4,4;2,2;25,0;14,1;12,0;0,9;0,0;7,0;0,3;12,0;28,5;3,7;0,0;7,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1976;1;24,6;129,3;15;24;1;1;0;1243,19995117188;1;1,2;0,2;14,3;15,4;2,5;0,5;2,1;6,7;5,5;0,0;8,2;18,6;3,9;0,0;24,6;3,1;0,0;0,5;0,8;0,7;6,6;0,0;2,4;0,2;0,2;0,0;0,4;10,3;0,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1976;1;31,4;214,2;18;23;1;1;0;1243,19995117188;1;18,7;0,9;17,7;2,7;0,0;2,1;0,1;23,2;30,0;0,5;6,2;0,0;0,0;1,4;3,2;1,5;19,7;31,4;2,8;20,2;7,6;11,0;0,1;5,0;7,8;0,0;0,0;0,0;0,0;0,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1976;1;74,4;184,6;31;17;1;1;0;1243,19995117188;1;20,6;4,0;1,4;3,5;15,0;9,3;2,5;11,0;24,1;0,0;0,5;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,6;0,8;4,0;0,0;0,0;0,0;6,0;0,3;74,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1976;1;29,0;70,2;4;15;1;1;0;1243,19995117188;1;0,7;5,1;3,6;29,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,3;0,0;2,4;0,1;0,4;0,3;2,6;3,7;0,0;15,8;3,0;0,1;0,0;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1036013;1;01/01/1976;1;4,9;16,4;30;10;1;1;0;1243,19995117188;1;0,0;0,0;4,5;0,0;0,0;0,7;0,0;0,2;0,1;0,0;0,3;0,0;0,1;0,0;0,0;0,0;0,0;1,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;3,8;4,9;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1975;1;17,0;65,8;19;15;1;1;0;2348,69995117187;1;1,9;7,1;1,4;1,8;4,6;11,5;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,4;3,2;17,0;1,6;0,1;0,0;0,0;0,5;0,0;0,0;0,9;0,0;0,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1975;1;7,2;14,0;18;8;1;1;0;2348,69995117187;1;0,0;0,0;0,0;0,0;0,0;2,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;7,2;0,0;0,0;0,0;0,0;0,0;0,1;1,7;1,2;0,1;0,0;0,0;1,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1975;1;3,8;9,0;26;7;1;1;0;2348,69995117187;1;0,0;0,4;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;1,0;0,8;0,0;0,9;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1975;1;22,4;141,4;10;26;1;1;0;2348,69995117187;1;0,1;0,2;2,4;1,4;2,1;5,2;16,5;5,0;0,3;22,4;8,0;3,8;2,3;8,3;0,0;4,0;14,5;16,3;2,8;8,3;2,6;1,4;5,0;0,2;0,8;0,0;1,0;0,0;6,5;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1975;1;25,0;130,7;11;28;1;1;0;2348,69995117187;1;8,3;0,0;0,1;0,0;1,1;2,8;0,1;2,4;3,3;1,2;25,0;5,3;0,6;2,1;17,4;0,9;2,8;1,3;7,4;8,3;8,0;4,1;2,2;4,9;8,5;3,2;1,4;3,9;0,0;4,0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1975;1;89,0;410,8;17;26;1;1;0;2348,69995117187;1;0,0;1,9;5,1;15,8;15,0;4,2;0,0;0,0;53,7;35,8;22,6;6,4;8,3;9,0;3,6;42,2;89,0;15,4;0,0;4,7;10,8;7,2;9,2;5,0;0,0;3,8;2,2;16,8;16,4;3,0;3,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1975;1;170,4;557,7;17;28;1;1;0;2348,69995117187;1;3,6;3,2;0,0;3,7;1,3;4,3;2,3;0,0;0,4;1,8;0,9;15,7;5,8;18,2;11,6;21,7;170,4;100,0;12,6;3,4;3,0;5,4;23,9;15,5;52,2;17,5;16,5;36,0;5,9;0,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1975;1;166,0;502,3;21;26;1;1;0;2348,69995117187;1;14,2;1,3;9,5;0,1;0,3;9,0;0,0;0,3;0,0;0,0;2,0;0,0;9,7;21,0;19,5;8,5;31,5;0,5;4,1;0,4;166,0;7,3;41,3;11,8;19,3;22,5;81,8;10,0;0,4;10,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1975;1;60,0;259,1;28;16;1;1;0;2348,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,3;0,6;0,0;2,3;20,2;0,0;0,0;0,0;0,0;36,0;0,0;0,0;5,6;0,0;1,0;2,0;0,0;2,5;0,1;4,6;12,5;46,8;60,0;26,6;38,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1975;1;30,2;123,2;28;17;1;1;0;2348,69995117187;1;0,1;13,2;16,6;0,0;4,4;11,4;1,6;1,4;9,0;16,4;0,9;10,0;0,0;0,0;2,0;0,0;0,0;0,3;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,2;3,0;2,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1975;1;27,8;30,4;25;6;1;1;0;2348,69995117187;1;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,0;0,0;0,0;0,0;0,0;27,8;0,1;1,6;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1975;1;60,3;104,3;15;11;1;1;0;2348,69995117187;1;0,6;0,2;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;60,3;3,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,5;12,1;5,9;0,0;0,0;3,2;15,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1974;1;20,4;29,8;17;7;1;1;0;1903,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,1;0,3;0,0;5,2;20,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;0,0;3,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1974;1;66,7;106,7;13;10;1;1;0;1903,40002441406;1;0,0;0,7;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;2,3;2,9;66,7;4,5;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,5;0,0;15,5;2,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1974;1;12,6;18,5;9;5;1;1;0;1903,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;1,5;0,3;12,6;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1974;1;30,6;100,9;16;21;1;1;0;1903,40002441406;1;0,5;0,0;0,1;0,5;4,3;1,5;0,4;8,6;13,3;6,9;0,0;0,0;0,0;0,0;3,0;30,6;0,8;0,2;2,7;3,9;2,3;5,4;0,0;5,3;1,0;8,6;1,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1974;1;16,2;77,5;2;23;1;1;0;1903,40002441406;1;3,5;16,2;0,2;4,8;0,0;0,4;0,1;1,3;1,5;6,0;4,7;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;5,8;8,6;0,2;2,3;0,4;9,9;0,5;1,4;3,3;1,2;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1974;1;39,2;196,0;14;25;1;1;0;1903,40002441406;1;0,0;9,1;3,7;3,5;4,8;12,0;17,6;15,5;7,2;7,4;4,5;2,9;19,3;39,2;3,0;0,0;0,0;0,0;1,2;0,5;4,5;1,0;5,3;0,8;0,3;0,0;1,1;0,0;22,8;1,0;7,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1974;1;183,6;356,2;16;23;1;1;0;1903,40002441406;1;0,0;0,0;4,2;10,3;3,6;2,3;8,8;29,7;1,2;0,0;7,7;1,9;4,8;6,5;0,0;183,6;25,8;0,0;0,0;1,0;13,9;28,7;3,0;6,3;0,6;1,7;1,9;2,6;0,0;6,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1974;1;38,0;272,1;5;25;1;1;0;1903,40002441406;1;2,3;0,0;0,0;1,2;38,0;5,1;12,4;4,7;5,1;21,5;10,1;33,5;0,0;19,4;0,6;0,0;26,2;8,8;2,0;3,5;8,9;3,7;23,9;12,6;10,7;5,8;7,9;0,0;0,0;2,1;2,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1974;1;106,0;318,2;17;23;1;1;0;1903,40002441406;1;0,1;3,9;0,0;11,1;6,8;6,0;1,5;6,8;0,0;18,0;37,0;9,6;0,0;2,8;1,6;25,5;106,0;4,3;1,1;11,1;17,4;1,0;11,7;33,3;0,4;0,0;0,0;0,0;0,0;1,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1974;1;32,1;209,8;8;14;1;1;0;1903,40002441406;1;0,0;0,0;3,5;0,0;1,0;16,4;21,2;32,1;30,5;28,5;0,0;27,6;0,4;0,0;0,8;0,0;31,2;5,1;10,8;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1974;1;44,8;148,4;25;16;1;1;0;1903,40002441406;1;6,2;10,2;0,0;9,2;0,0;8,2;27,6;6,1;6,5;0,1;0,0;0,0;13,4;10,2;0,2;1,6;2,5;0,0;0,0;0,0;0,0;0,0;0,0;1,3;44,8;0,3;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1974;1;33,1;69,3;22;12;1;1;0;1903,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,6;0,0;0,0;0,0;0,0;4,0;0,0;0,2;4,4;7,6;10,2;0,2;33,1;0,0;0,6;0,0;0,8;0,0;2,5;0,0;0,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1973;1;5,8;15,1;12;12;1;1;0;;0;0,0;0,4;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,6;5,8;1,0;0,0;0,5;1,2;0,0;0,0;2,3;1,6;1,1;0,4;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1973;1;18,8;31,6;24;5;1;1;0;;0;0,0;3,0;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,8;6,2;0,0;0,5;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/04/1973;1;144,6;284,0;22;20;1;1;0;;0;0,0;5,3;3,2;1,8;12,7;17,5;3,5;3,1;0,3;6,0;0,0;0,0;0,0;25,1;0,0;26,8;1,5;4,4;1,2;0,5;3,2;144,6;22,7;0,0;0,4;0,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1973;1;8,0;23,5;16;7;1;1;0;;0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;5,5;0,0;0,8;4,6;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1973;1;18,9;18,9;28;1;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,9;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1973;1;13,0;13,0;3;1;1;1;0;;0;0,0;0,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1972;1;10,0;10,0;29;1;1;1;0;1153,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1972;1;31,3;51,3;30;2;1;1;0;1153,90002441406;1;0,0;0,0;0,0;0,0;0,0;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1972;1;0,0;0,0;1;0;1;1;1;1153,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1972;1;25,0;25,0;8;1;1;1;0;1153,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1972;1;54,2;130,3;12;6;1;1;0;1153,90002441406;1;0,0;35,3;3,2;10,9;14,0;12,7;0,0;0,0;0,0;0,0;0,0;54,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1972;1;14,5;21,5;31;2;1;1;0;1153,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;14,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1972;1;77,5;226,2;5;9;1;1;0;1153,90002441406;1;0,0;21,0;0,0;0,0;77,5;0,0;16,0;17,0;7,0;0,0;23,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,2;0,0;0,0;29,5;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1972;1;58,4;270,8;31;13;1;1;0;1153,90002441406;1;0,0;25,2;0,0;0,0;0,0;0,0;28,5;0,0;0,0;15,4;8,2;0,0;16,0;0,0;9,5;0,0;28,1;0,0;0,0;0,0;0,0;14,6;0,0;0,0;12,4;14,0;0,0;18,3;0,0;22,2;58,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1972;1;67,0;295,2;26;8;1;1;0;1153,90002441406;1;0,0;0,0;0,0;0,0;40,8;0,0;0,0;0,0;38,7;0,0;0,0;40,5;36,8;0,0;0,0;28,3;0,0;0,0;27,9;0,0;0,0;15,2;0,0;0,0;0,0;67,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1972;1;27,5;80,6;26;8;1;1;0;1153,90002441406;1;0,0;2,9;0,0;0,0;0,0;4,3;0,0;0,0;0,0;0,0;7,2;0,0;7,8;0,0;2,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,5;0,0;16,8;0,0;0,0;11,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1972;1;10,5;26,0;17;3;1;1;0;1153,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;0,0;10,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,8;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1036013;1;01/01/1972;1;12,0;17,0;20;2;1;1;0;1153,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1971;1;8,4;8,4;2;1;1;1;0;;0;0,0;8,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1971;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1971;1;42,0;108,1;8;7;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;10,2;0,0;42,0;0,0;0,0;0,8;0,0;0,0;0,0;15,5;0,0;10,6;0,0;0,0;0,0;5,2;0,0;0,0;23,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1971;1;16,2;68,8;12;7;1;1;0;;0;0,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;16,2;15,4;0,0;0,7;16,2;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1971;1;20,6;44,9;12;4;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,6;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,1;0,0;0,0;0,0;8,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1971;1;68,8;223,1;18;8;1;1;0;;0;0,0;53,8;0,0;0,0;15,4;0,0;15,8;0,0;0,0;5,6;12,8;0,0;15,2;0,0;0,0;0,0;0,0;68,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1971;1;77,3;272,8;2;8;1;1;0;;0;0,0;77,3;68,2;0,0;25,4;0,0;0,0;0,0;0,0;0,0;0,0;57,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;14,8;0,0;11,2;0,0;0,0;0,0;0,0;14,1;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1971;1;64,2;324,8;13;10;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,1;5,0;52,2;43,0;64,2;27,6;0,0;39,0;0,0;0,0;0,0;0,0;33,5;2,2;0,0;0,0;0,0;0,0;0,0;21,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1971;1;76,8;236,5;4;8;1;1;0;;0;0,0;0,0;0,0;76,8;0,0;67,2;0,0;0,0;0,0;8,2;0,0;0,0;0,0;5,7;13,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9;0,0;4,8;59,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/02/1971;1;8,3;8,3;13;1;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
